Date,company name,open,high,low,closing,avg_price_1,std_price_2,avg_volume_19,ROC_30,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
1/16/2023,Sandstorm Gold Ltd.,1.2547763301300272,1.251720085438951,1.3620893982867335,1.3334808903200288,1.3306956109423527,-0.805169899,0,0.102072548,-0.40701695,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2023,Centerra Gold Inc.,0.12176927016812782,0.2078599781320312,0.2487845308856343,0.30292860348135686,0.3024218972598972,-0.757303931,0,-0.052160064,-0.40701695,0,0,0,0,0,0,0,1,0,0,0,0
1/16/2023,Seabridge Gold Inc.,1.2916866841105779,1.351164279597968,1.420976431720559,1.4407361174903321,1.4383582104721233,-0.78849126,0,0.040875644,-0.40701695,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2023,DRDGOLD Limited,-0.547270032,-0.436383743,-0.468973337,-0.371121693,-0.373996559,-0.831430668,0,-0.054583249,-0.40701695,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2023,Caledonia Mining Corporation Plc,1.1764564779241335,1.3765218741207415,1.2730276570143004,1.5567023346276023,1.5539517182966534,-0.759039689,0,0.030758872,-0.40701695,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2023,"Idaho Strategic Resources, Inc.",0.5818081713393652,0.5301589193488003,0.9245366340537716,0.7657850568403867,0.7742915287332623,-0.757843621,0,-0.127797903,-0.40701695,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2023,"Contango Ore, Inc.",0.6109466906038631,0.4915798229722076,0.7398093631885808,0.6082401549678588,0.6053680896606924,-0.534562593,0,0.074096355,-0.40701695,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Newmont Corporation,2.166185299,2.042385847,2.000070536,1.873180793,2.255603629,-0.823688004,0,0.1997043,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Agnico Eagle Mine,1.184887169,1.023627131,1.020324282,0.917371703,1.285954453,-0.798806322,0,-0.018534719,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Barrick Gold Cor,1.584112858,1.442117012,1.198491264,1.069247849,1.707770777,-0.770414745,0,0.027247319,-0.592050649,0,0,0,0,0,0,0,1,0,0,0,0
1/17/2023,Wheaton Precious Metals Corp.,-0.261306522,-0.331218884,-0.149288469,-0.275193101,-0.123018332,-0.823028114,0,-0.149128218,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Franco-Nevada Corporation,0.587671713,0.531964699,0.385537658,0.316570885,0.676352718,-0.820818466,0,0.276607587,-0.592050649,1,0,1,0,0,0,0,0,0,0,0,0
1/17/2023,Gold Fields Limited,-0.538905486,-0.580296832,-0.567942352,-0.625723633,-0.339953407,-0.687537122,0,-0.19329093,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,AngloGold Ashant,0.5980825417964767,0.5341908641075124,0.5180723116742492,0.44591927593227837,0.7703624714442519,-0.734297317,0,0.009313705,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Kinross Gold Corporation,-0.277558566,-0.389609609,-0.42546387,-0.51590107,-0.28209342,-0.830676489,0,-0.230375986,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Alamos Gold Inc.,-1.038958086,-1.024960556,-1.254931943,-1.283224201,-1.061367366,-0.820048481,0,-0.260735719,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Harmony Gold Mining Company Limited,-0.606043433,-0.668898048,-0.700747867,-0.721044182,-0.404417137,-0.734791483,0,-0.331205715,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Pan American Silver Corp.,1.7612594890684374,1.646861439,1.7937372140321268,1.614587527336312,1.901176694219796,-0.803128868,0,0.069956261,-0.592050649,0,0,0,0,0,1,0,1,0,0,0,0
1/17/2023,Endeavour Mining plc,1.0580588141734395,0.9701881375343084,0.9373821161401567,0.893292894,1.0673636709410472,-0.75651554,0,0.2196265785698624,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Osisko Gold Royalties Ltd,-0.608291622,-0.714475873,-0.697323265,-0.735433972,-0.569175842,-0.737993925,0,-0.122573112,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Eldorado Gold Corporation,-1.104004796,-1.234073341,-1.243879938,-1.22933231,-0.989425604,-0.820945225,0,-0.33106302,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,IAMGOLD Corporation,0.7036513707485256,0.6044270684671527,0.48851818488753856,0.4774234026079194,0.6922187948350373,-0.822139185,0,-0.000825465,-0.592050649,0,0,0,0,0,0,0,1,0,0,0,0
1/17/2023,"Coeur Mining, Inc.",1.254708181208158,1.1460878340930922,1.157116586479226,1.0812663466370083,1.353887845970185,-0.860249877,0,-0.00958331,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Equinox Gold Corp.,-1.086862492,-1.243857634,-1.223541449,-1.316327304,-1.019789106,-0.778079429,0,-0.169753937,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Orla Mining Ltd.,0.27945258805061507,0.14609238539779637,-0.46617797,-0.312971978,0.28766821450280083,-0.753118383,0,0.15973334000318926,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Sandstorm Gold Ltd.,1.2547763301300272,1.149510481519645,1.1498533853254573,0.9904511771917679,1.3306956109423527,-0.805169899,0,0.102072548,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Centerra Gold Inc.,0.34287908844732645,0.1744163468379266,-0.182589126,-0.268136803,0.3024218972598972,-0.757303931,0,-0.052160064,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Seabridge Gold Inc.,1.3577072837653268,1.1885095814089806,0.9969449181823348,0.9963963072603094,1.4383582104721233,-0.78849126,0,0.040875644,-0.592050649,0,0,0,0,1,1,0,0,0,0,0,0
1/17/2023,DRDGOLD Limited,-0.493228751,-0.599520311,-0.654630238,-0.674750229,-0.373996559,-0.831430668,0,-0.054583249,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,Caledonia Mining Corporation Plc,1.577287006,1.3542438979444957,0.9133520550842568,0.6811265836479525,1.5539517182966534,-0.759039689,0,0.030758872,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,"Idaho Strategic Resources, Inc.",0.5818081713393652,0.6777277336923383,0.9245366340537716,0.7013550327961855,0.7742915287332623,-0.757843621,0,-0.127797903,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2023,"Contango Ore, Inc.",0.6445784789861493,1.2026879354099291,0.7744237383429101,0.9904913004886862,0.6053680896606924,-0.534562593,0,0.074096355,-0.592050649,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Newmont Corporation,2.02040593,1.914750854,1.832380764,1.680114628,1.869915975,2.444745953,0,0.1997043,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Agnico Eagle Mine,1.084506858,0.983896098,1.001329386,0.861286497,0.920074444,1.375507659,0,-0.018534719,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Barrick Gold Cor,1.240555551,1.156964017,0.98399531,0.80384737,1.069940573,3.517238089,0,0.027247319,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Wheaton Precious Metals Corp.,-0.105544264,-0.19886971,-0.12312755,-0.297779412,-0.271655098,0.07202571,0,-0.149128218,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Franco-Nevada Corporation,0.501721784,0.418877857,0.458633436,0.444204557,0.312201461,2.253260318,0,0.276607587,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Gold Fields Limited,-0.455781763,-0.515892304,-0.577600611,-0.673030887,-0.623542081,1.311566799,0,-0.19329093,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,AngloGold Ashant,0.6160480919368845,0.5446216936545702,0.5210968255865188,0.4309314999401685,0.4439302842908644,2.113820594203612,0,0.009313705,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Kinross Gold Corporation,-0.36601183,-0.423333007,-0.469549073,-0.604147306,-0.51252424,1.0255265300832597,0,-0.230375986,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Alamos Gold Inc.,-1.147032886,-1.154867929,-1.144254344,-1.292357291,-1.280689768,0.6919594145228919,0,-0.260735719,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Harmony Gold Mining Company Limited,-0.593586852,-0.656612663,-0.776896027,-0.846132392,-0.718798285,1.8822344609732358,0,-0.331205715,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Pan American Silver Corp.,1.8577772978677614,1.9734282828777399,1.693592613433035,1.459684306752513,1.6128795375341112,0.7826152666826455,0,0.069956261,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Endeavour Mining plc,1.0094400666686576,1.0970527712611688,0.904393127,0.7812299581352047,0.8908548024714202,0.954128912,0,0.2196265785698624,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Osisko Gold Royalties Ltd,-0.595012177,-0.681648732,-0.62990591,-0.728826756,-0.734131955,0.5837644408475605,0,-0.122573112,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Eldorado Gold Corporation,-1.062375742,-0.940562175,-1.126660285,-1.17981804,-1.23011709,1.0280749363295918,0,-0.33106302,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,IAMGOLD Corporation,0.7036513707485256,0.6584514599276619,0.41502143076971176,0.2612316731250875,0.4763155247289637,0.39178760965338455,0,-0.000825465,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,"Coeur Mining, Inc.",1.2006634772842348,1.2087776715733414,1.2735368202754256,1.1176938490828292,1.0810053983926298,1.2176668630311114,0,-0.00958331,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Equinox Gold Corp.,-1.008839034,-1.068985194,-1.143651034,-1.316327304,-1.313694345,0.6195293365400736,0,-0.169753937,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Orla Mining Ltd.,-0.2955275,-0.389365168,-0.280762594,-0.329752329,-0.317198757,4.146851047108389,0,0.15973334000318926,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Sandstorm Gold Ltd.,1.185414121392678,1.1267972362042442,0.9140355931462623,0.716027407,0.9879988507105463,1.0769104073498434,0,0.102072548,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Centerra Gold Inc.,-0.235408129,-0.26035086,-0.269071,-0.436097217,-0.267859395,2.1867569618455827,0,-0.052160064,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Seabridge Gold Inc.,1.1348877599305496,1.048927053937361,0.9884642879115689,0.8235974921708571,0.9946127724401637,1.7157211126764929,0,0.040875644,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,DRDGOLD Limited,-0.560780352,-0.671271701,-0.771800371,-0.859567599,-0.677652815,1.6808145654137776,0,-0.054583249,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,Caledonia Mining Corporation Plc,0.8500659048951854,0.8975453863314513,0.9193466484497583,0.7891521633142727,0.6794813797969759,4.493560182500026,0,0.030758872,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2023,"Idaho Strategic Resources, Inc.",0.6242231872351243,0.36150884581332876,0.6744795763159095,0.615448334,0.7096038820289657,-0.499439177,0,-0.127797903,-0.638309073,0,0,0,0,1,0,0,0,0,0,0,0
1/18/2023,"Contango Ore, Inc.",0.9943490781619289,0.8680488236745305,1.1344132399479376,0.9904913004886862,0.9877573826168444,1.9138646080062371,0,0.074096355,-0.638309073,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Newmont Corporation,1.676783133,1.836428456,1.713512065,1.873180793,1.677072147,0.810528975,0,0.1997043,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Agnico Eagle Mine,0.910876049,1.113684139,1.044746292,1.16574904,0.863990647,-0.465517318,0,-0.018534719,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Barrick Gold Cor,0.853139866,1.057160469,0.998788135,1.047728892,0.804775207,1.012092613,0,0.027247319,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Wheaton Precious Metals Corp.,-0.248326334,-0.092344765,-0.100236746,0.011975709,-0.294273737,-0.686824271,0,-0.149128218,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Franco-Nevada Corporation,0.454328833,0.55267074,0.534942214,0.643979002,0.440491072,0.26217209,0,0.276607587,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Gold Fields Limited,-0.642810141,-0.634396636,-0.596174188,-0.583672741,-0.67080686,-0.354353137,0,-0.19329093,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,AngloGold Ashant,0.46334091574342384,0.5013784545894778,0.512023284,0.5058703799007168,0.42895633075171796,-0.603649706,0,0.009313705,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Kinross Gold Corporation,-0.649062275,-0.459502662,-0.592987641,-0.374707093,-0.601151479,-0.116752251,0,-0.230375986,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Alamos Gold Inc.,-1.318151319,-1.092154025,-1.208816277,-1.073163137,-1.289828202,-0.757048151,0,-0.260735719,-0.345889746,1,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Harmony Gold Mining Company Limited,-0.805348718,-0.7917519,-0.764204667,-0.771079466,-0.844550744,0.31201889436030344,0,-0.331205715,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Pan American Silver Corp.,1.525327067558983,1.632964977277176,1.6464916364479687,1.7554086369579476,1.4581835022393546,0.047758229,0,0.069956261,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Endeavour Mining plc,0.8473775749860503,0.8274654245915907,0.8570539284645877,0.9093018850670135,0.7785309770816583,0.3320763840434281,0,0.2196265785698624,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Osisko Gold Royalties Ltd,-0.681328571,-0.373073605,-0.582713761,-0.272928848,-0.72753371,-0.685123589,0,-0.122573112,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Eldorado Gold Corporation,-1.09151608,-1.103623934,-1.034559129,-1.047779987,-1.180318851,-0.438389328,0,-0.33106302,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,IAMGOLD Corporation,0.37368259168007917,0.3523132416514458,0.41502143076971176,0.2612316731250875,0.2604122546228901,0.3917876059679192,0,-0.000825465,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,"Coeur Mining, Inc.",1.1826485759762606,1.611783769660656,1.3442873803637918,1.7733888931076043,1.1173897247363038,-0.583194311,0,-0.00958331,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Equinox Gold Corp.,-1.24290941,-0.68037977,-1.163623638,-0.551298957,-1.313694345,-0.778079429,0,-0.169753937,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Orla Mining Ltd.,-0.2955275,-0.25550078,-0.314474481,-0.145168472,-0.334000617,-0.617008117,0,0.15973334000318926,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Sandstorm Gold Ltd.,0.7692408689685734,1.2971465760697547,0.9376173723641814,1.4249554804875655,0.7138414425251001,0.7004943460746098,0,0.102072548,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Centerra Gold Inc.,-0.439509499,-0.076410888,-0.251809149,-0.016196183,-0.435589186,0.10859632981580195,0,-0.052160064,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Seabridge Gold Inc.,0.8543002113978655,1.016084106296979,1.0309522455680995,1.078681457302907,0.8220451020944026,0.1853691069697359,0,0.040875644,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,DRDGOLD Limited,-0.783700632,-0.782160212,-0.730268235,-0.740756433,-0.862487057,0.6977620828507116,0,-0.054583249,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,Caledonia Mining Corporation Plc,0.878696657,0.8195724697145897,0.9493196152772613,0.9426621975769385,0.7873705774040787,-0.110991653,0,0.030758872,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,"Idaho Strategic Resources, Inc.",0.7726757428702846,0.6988089928842718,0.6290146567272084,0.4865882859821758,0.6233536864232351,-0.413304358,0,-0.127797903,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2023,"Contango Ore, Inc.",0.9808963628090145,0.9098787126414556,1.1205674898862061,1.0329636499910007,0.9877573826168444,-0.534562593,0,0.074096355,-0.345889746,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Newmont Corporation,1.820479939,1.957472161,1.936390876,2.051869691,1.869915975,0.810528975,-0.756381547,0.1997043,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Agnico Eagle Mine,1.095358783,1.205595262,1.164142784,1.360711896,1.168445545,1.010476845,0.07837216,-0.018534719,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Barrick Gold Cor,0.992024734,1.099933418,1.087545081,1.22705354,1.048440678,0.867564989,0.436069785,0.027247319,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Wheaton Precious Metals Corp.,-0.09905417,-0.053608421,0.010947159,0.095867721,0.015924732,1.044910302,0.778460627,-0.149128218,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Franco-Nevada Corporation,0.591688065,0.635494905,0.60241524,0.713741506,0.641292203,0.874297187,0.263438422,0.276607587,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Gold Fields Limited,-0.67917677,-0.624091912,-0.604134292,-0.541621848,-0.581528944,-0.058189591,-0.009355843,-0.19329093,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,AngloGold Ashant,0.4603466573866899,0.5222699160537301,0.5377316521039992,0.6017921462502187,0.5038260984474491,-0.081059263,-0.085659047,0.009313705,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Kinross Gold Corporation,-0.419083789,-0.394851588,-0.346110505,-0.321759352,-0.370720659,1.0255265300832375,1.1676877498964164,-0.230375986,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Alamos Gold Inc.,-1.102001719,-1.029440121,-1.052023012,-0.899634432,-1.070505799,0.6919594145228909,1.6874044950355827,-0.260735719,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Harmony Gold Mining Company Limited,-0.817805299,-0.779466515,-0.751513307,-0.69602654,-0.769099269,-0.106705257,-0.347598137,-0.331205715,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Pan American Silver Corp.,1.7076384841799253,1.9386871292450287,1.8299066558602224,2.100420355530955,1.7535122968929813,0.8212919528954554,-0.145000798,0.069956261,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Endeavour Mining plc,0.9122025716590931,0.8431649230152897,0.904393127,0.9253108759334893,0.9069010632413866,0.487589516,-0.363811703,0.2196265785698624,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Osisko Gold Royalties Ltd,-0.40246022,-0.356660034,-0.298886695,-0.312572144,-0.272254839,2.910059165533174,0.9141068722427461,-0.122573112,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Eldorado Gold Corporation,-1.120656417,-0.989480703,-1.042931961,-0.882732421,-1.047523549,0.19920382959759136,-0.097408384,-0.33106302,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,IAMGOLD Corporation,0.2636929986572626,0.3523132416514458,0.2496537340046018,0.5134553575217256,0.2604122546228901,-0.822139185,2.209903644724665,-0.000825465,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,"Coeur Mining, Inc.",1.7050807139075204,1.862543119581651,1.6475040664567882,2.0283814102283495,1.7723075989224375,4.126750298411642,-0.767686693,-0.00958331,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Equinox Gold Corp.,-0.61872174,-0.641519228,-0.56444553,-0.4532184,-0.549540723,2.8557033611866296,0.20351419169834611,-0.169753937,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Orla Mining Ltd.,-0.160238068,-0.205301634,-0.129059104,-0.128388122,-0.149180154,0.7440944997760693,-1.129856132,0.15973334000318926,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Sandstorm Gold Ltd.,1.3472592751131613,1.6844074086973466,1.479998294376331,1.7908538411577122,1.4220814136708348,3.0844627341507884,0.058749782,0.102072548,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Centerra Gold Inc.,-0.048315205,0.24096917311319405,0.12795157376186223,0.2861325621002127,-0.016264707,1.4074467253793357,-0.499167112,-0.052160064,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Seabridge Gold Inc.,1.077119735232644,1.0406342096581636,1.1071931117022722,1.152738092341244,1.0767878535571942,0.6491121390020936,-0.534012304,0.040875644,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,DRDGOLD Limited,-0.783700632,-0.762591651,-0.675258783,-0.648347748,-0.743665044,0.15162181476011702,-0.428894848,-0.054583249,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,Caledonia Mining Corporation Plc,0.9588627625715015,0.8474199399348977,1.1231628228767825,1.0165744362960003,0.9406868055825934,0.16187067838301294,-0.428954795,0.030758872,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,"Idaho Strategic Resources, Inc.",0.7938832508181641,0.5934026969246026,0.4698874381667505,0.18591484044256448,0.49397839301463803,-0.24103472,-0.965545992,-0.127797903,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/20/2023,"Contango Ore, Inc.",1.0369493434461587,0.9098787126414556,1.178258115143422,1.0329636499910007,1.030245081834195,-0.262515126,-0.883182575,0.074096355,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Newmont Corporation,1.820479939,1.957472161,1.936390876,2.051869691,2.048399091,0.688831966,-0.743563968,0.1997043,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Agnico Eagle Mine,1.095358783,1.205595262,1.164142784,1.360711896,1.363403506,0.359769741,0.09617632,-0.018534719,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Barrick Gold Cor,0.992024734,1.099933418,1.087545081,1.22705354,1.227606466,0.433982118,0.494191365,0.027247319,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Wheaton Precious Metals Corp.,-0.09905417,-0.053608421,0.010947159,0.095867721,0.099936817,-0.317128127,0.848033282,-0.149128218,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Franco-Nevada Corporation,0.591688065,0.635494905,0.60241524,0.713741506,0.711413233,-0.228873317,0.360041958,0.276607587,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Gold Fields Limited,-0.67917677,-0.624091912,-0.604134292,-0.541621848,-0.539515807,-0.391373581,-0.006974674,-0.19329093,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,AngloGold Ashant,0.4603466573866899,0.5222699160537301,0.5377316521039992,0.6017921462502187,0.5996594010979849,0.10184739151237149,-0.00132068,0.009313705,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Kinross Gold Corporation,-0.419083789,-0.394851588,-0.346110505,-0.321759352,-0.317544316,-0.402321946,1.2422551169748666,-0.230375986,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Alamos Gold Inc.,-1.102001719,-1.029440121,-1.052023012,-0.899634432,-0.896875564,0.37695776958171706,1.7291905478653251,-0.260735719,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Harmony Gold Mining Company Limited,-0.817805299,-0.779466515,-0.751513307,-0.69602654,-0.693647793,-0.106705257,-0.358622624,-0.331205715,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Pan American Silver Corp.,1.7076384841799253,1.9386871292450287,1.8299066558602224,2.100420355530955,2.098062557322213,1.092028756,-0.089881453,0.069956261,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Endeavour Mining plc,0.9122025716590931,0.8431649230152897,0.904393127,0.9253108759334893,0.9229473240113524,-0.601002408,-0.358956973,0.2196265785698624,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Osisko Gold Royalties Ltd,-0.40246022,-0.356660034,-0.298886695,-0.312572144,-0.311844306,-0.420771917,1.0050261748825566,-0.122573112,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Eldorado Gold Corporation,-1.120656417,-0.989480703,-1.042931961,-0.882732421,-0.881529421,0.45424109320747924,0.005203305,-0.33106302,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,IAMGOLD Corporation,0.2636929986572626,0.3523132416514458,0.2496537340046018,0.5134553575217256,0.5122994030799768,0.594108738,2.173146637779731,-0.000825465,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,"Coeur Mining, Inc.",1.7050807139075204,1.862543119581651,1.6475040664567882,2.0283814102283495,2.0269978833281552,1.079139073,-0.757972244,-0.00958331,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Equinox Gold Corp.,-0.61872174,-0.641519228,-0.56444553,-0.4532184,-0.45157231,-0.31220984,0.1785545478302231,-0.169753937,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Orla Mining Ltd.,-0.160238068,-0.205301634,-0.129059104,-0.128388122,-0.132378293,-0.617008117,-1.165446062,0.15973334000318926,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Sandstorm Gold Ltd.,1.3472592751131613,1.6844074086973466,1.479998294376331,1.7908538411577122,1.7876246245847631,1.2023824277749842,0.12326868801935345,0.102072548,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Centerra Gold Inc.,-0.048315205,0.24096917311319405,0.12795157376186223,0.2861325621002127,0.2856489180841385,0.8013165414611988,-0.4940149,-0.052160064,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,Seabridge Gold Inc.,1.077119735232644,1.0406342096581636,1.1071931117022722,1.152738092341244,1.1507454265625208,-0.371122533,-0.589967766,0.040875644,-0.274850022,0,0,0,0,0,0,0,0,0,0,0,0
